,year,month,stateid,price,price-units
4270,01,2024,SD,10.03,cents per kilowatt-hour
4271,01,2024,SD,9.69,cents per kilowatt-hour
4272,01,2024,SD,8.04,cents per kilowatt-hour
4274,01,2024,SD,11.18,cents per kilowatt-hour
4275,01,2024,SD,0.0,cents per kilowatt-hour
4276,01,2024,TN,11.07,cents per kilowatt-hour
4277,01,2024,TN,12.03,cents per kilowatt-hour
4278,01,2024,TN,6.47,cents per kilowatt-hour
4280,01,2024,TN,12.25,cents per kilowatt-hour
4281,01,2024,TN,0.0,cents per kilowatt-hour
4282,01,2024,TX,9.98,cents per kilowatt-hour
4283,01,2024,TX,8.72,cents per kilowatt-hour
4284,01,2024,TX,6.36,cents per kilowatt-hour
4286,01,2024,TX,14.28,cents per kilowatt-hour
4287,01,2024,TX,6.96,cents per kilowatt-hour
4288,01,2024,UT,9.09,cents per kilowatt-hour
4289,01,2024,UT,8.04,cents per kilowatt-hour
4290,01,2024,UT,8.37,cents per kilowatt-hour
4292,01,2024,UT,10.85,cents per kilowatt-hour
4293,01,2024,UT,12.07,cents per kilowatt-hour
4294,01,2024,VT,18.05,cents per kilowatt-hour
4295,01,2024,VT,18.35,cents per kilowatt-hour
4296,01,2024,VT,11.56,cents per kilowatt-hour
4298,01,2024,VT,21.11,cents per kilowatt-hour
4299,01,2024,VT,0.0,cents per kilowatt-hour
4300,01,2024,VA,11.12,cents per kilowatt-hour
4301,01,2024,VA,9.62,cents per kilowatt-hour
4302,01,2024,VA,8.63,cents per kilowatt-hour
4304,01,2024,VA,13.5,cents per kilowatt-hour
4305,01,2024,VA,10.03,cents per kilowatt-hour
4306,01,2024,WA,10.04,cents per kilowatt-hour
4307,01,2024,WA,10.45,cents per kilowatt-hour
4308,01,2024,WA,6.47,cents per kilowatt-hour
4310,01,2024,WA,11.09,cents per kilowatt-hour
4311,01,2024,WA,9.83,cents per kilowatt-hour
4312,01,2024,WV,10.53,cents per kilowatt-hour
4313,01,2024,WV,10.74,cents per kilowatt-hour
4314,01,2024,WV,7.25,cents per kilowatt-hour
4316,01,2024,WV,13.65,cents per kilowatt-hour
4317,01,2024,WV,0.0,cents per kilowatt-hour
4318,01,2024,WI,12.65,cents per kilowatt-hour
4319,01,2024,WI,12.36,cents per kilowatt-hour
4320,01,2024,WI,8.52,cents per kilowatt-hour
4322,01,2024,WI,16.46,cents per kilowatt-hour
4323,01,2024,WI,20.1,cents per kilowatt-hour
4324,01,2024,WY,8.44,cents per kilowatt-hour
4325,01,2024,WY,9.2,cents per kilowatt-hour
4326,01,2024,WY,7.1,cents per kilowatt-hour
4328,01,2024,WY,10.86,cents per kilowatt-hour
4329,01,2024,WY,0.0,cents per kilowatt-hour
4330,01,2024,NEW,23.28,cents per kilowatt-hour
4331,01,2024,NEW,20.74,cents per kilowatt-hour
4332,04,2023,NY,6.78,cents per kilowatt-hour
4334,04,2023,NY,19.81,cents per kilowatt-hour
4335,04,2023,NY,14.66,cents per kilowatt-hour
4336,04,2023,NC,10.13,cents per kilowatt-hour
4337,04,2023,NC,9.17,cents per kilowatt-hour
4338,04,2023,NC,6.77,cents per kilowatt-hour
4340,04,2023,NC,12.91,cents per kilowatt-hour
4341,04,2023,NC,8.03,cents per kilowatt-hour
4342,04,2023,ND,7.69,cents per kilowatt-hour
4343,04,2023,ND,6.79,cents per kilowatt-hour
4344,04,2023,ND,7.41,cents per kilowatt-hour
4346,04,2023,ND,10.28,cents per kilowatt-hour
4347,04,2023,ND,0.0,cents per kilowatt-hour
4348,04,2023,OH,10.64,cents per kilowatt-hour
4349,04,2023,OH,10.66,cents per kilowatt-hour
4350,04,2023,OH,6.91,cents per kilowatt-hour
4352,04,2023,OH,15.01,cents per kilowatt-hour
4353,04,2023,OH,5.58,cents per kilowatt-hour
4354,04,2023,OK,8.58,cents per kilowatt-hour
4355,04,2023,OK,8.53,cents per kilowatt-hour
4356,04,2023,OK,5.86,cents per kilowatt-hour
4358,04,2023,OK,12.17,cents per kilowatt-hour
4359,04,2023,OK,0.0,cents per kilowatt-hour
4360,04,2023,OR,10.34,cents per kilowatt-hour
4361,04,2023,OR,10.03,cents per kilowatt-hour
4362,04,2023,OR,7.67,cents per kilowatt-hour
4364,04,2023,OR,12.55,cents per kilowatt-hour
4365,04,2023,OR,11.46,cents per kilowatt-hour
4366,04,2023,PA,12.37,cents per kilowatt-hour
4367,04,2023,PA,11.31,cents per kilowatt-hour
4368,04,2023,PA,7.8,cents per kilowatt-hour
4370,04,2023,PA,18.36,cents per kilowatt-hour
4371,04,2023,PA,8.65,cents per kilowatt-hour
4372,04,2023,RI,17.63,cents per kilowatt-hour
4373,04,2023,RI,13.37,cents per kilowatt-hour
4374,01,2024,NEW,16.93,cents per kilowatt-hour
4376,01,2024,NEW,27.36,cents per kilowatt-hour
4377,01,2024,NEW,13.34,cents per kilowatt-hour
4378,01,2024,MAT,15.53,cents per kilowatt-hour
4379,01,2024,MAT,14.8,cents per kilowatt-hour
4380,01,2024,MAT,8.5,cents per kilowatt-hour
4382,01,2024,MAT,19.68,cents per kilowatt-hour
4383,01,2024,MAT,13.21,cents per kilowatt-hour
4384,01,2024,ENC,12.2,cents per kilowatt-hour
4385,01,2024,ENC,11.9,cents per kilowatt-hour
4386,01,2024,ENC,8.2,cents per kilowatt-hour
4388,01,2024,ENC,15.75,cents per kilowatt-hour
4389,01,2024,ENC,10.19,cents per kilowatt-hour
4390,04,2023,KY,6.42,cents per kilowatt-hour
4392,04,2023,KY,12.79,cents per kilowatt-hour
4393,04,2023,KY,0.0,cents per kilowatt-hour
4394,04,2023,LA,8.15,cents per kilowatt-hour
4395,04,2023,LA,10.2,cents per kilowatt-hour
4396,04,2023,LA,5.34,cents per kilowatt-hour
4398,04,2023,LA,11.2,cents per kilowatt-hour
4399,04,2023,LA,10.51,cents per kilowatt-hour
4400,04,2023,ME,21.2,cents per kilowatt-hour
4401,04,2023,ME,18.9,cents per kilowatt-hour
4402,04,2023,ME,10.98,cents per kilowatt-hour
4404,04,2023,ME,28.61,cents per kilowatt-hour
4405,04,2023,ME,0.0,cents per kilowatt-hour
4406,04,2023,MD,13.84,cents per kilowatt-hour
4407,04,2023,MD,12.64,cents per kilowatt-hour
4408,04,2023,MD,9.62,cents per kilowatt-hour
4410,04,2023,MD,15.92,cents per kilowatt-hour
4411,04,2023,MD,11.18,cents per kilowatt-hour
4412,04,2023,MA,24.95,cents per kilowatt-hour
4413,04,2023,MA,21.5,cents per kilowatt-hour
4414,04,2023,MA,17.55,cents per kilowatt-hour
4416,04,2023,MA,32.36,cents per kilowatt-hour
4417,04,2023,MA,7.5,cents per kilowatt-hour
4418,04,2023,MI,13.14,cents per kilowatt-hour
4419,04,2023,MI,13.28,cents per kilowatt-hour
4420,04,2023,MI,7.73,cents per kilowatt-hour
4422,04,2023,MI,18.41,cents per kilowatt-hour
4423,04,2023,MI,13.6,cents per kilowatt-hour
4424,04,2023,MN,12.21,cents per kilowatt-hour
4425,04,2023,MN,12.48,cents per kilowatt-hour
4426,04,2023,MN,9.32,cents per kilowatt-hour
4428,04,2023,MN,14.71,cents per kilowatt-hour
4429,04,2023,MN,12.44,cents per kilowatt-hour
4430,04,2023,MS,10.83,cents per kilowatt-hour
4431,04,2023,MS,12.71,cents per kilowatt-hour
4432,04,2023,MS,6.59,cents per kilowatt-hour
4434,04,2023,MS,13.9,cents per kilowatt-hour
4435,04,2023,MS,0.0,cents per kilowatt-hour
4436,04,2023,MO,9.96,cents per kilowatt-hour
4437,04,2023,MO,9.38,cents per kilowatt-hour
4438,04,2023,MO,7.27,cents per kilowatt-hour
4440,04,2023,MO,11.79,cents per kilowatt-hour
4441,04,2023,MO,7.88,cents per kilowatt-hour
4442,04,2023,MT,10.88,cents per kilowatt-hour
4443,04,2023,MT,11.97,cents per kilowatt-hour
4444,04,2023,MT,8.05,cents per kilowatt-hour
4446,04,2023,MT,12.26,cents per kilowatt-hour
4447,04,2023,MT,0.0,cents per kilowatt-hour
4448,04,2023,NE,9.06,cents per kilowatt-hour
4449,04,2023,NE,8.5,cents per kilowatt-hour
4450,04,2023,NE,7.8,cents per kilowatt-hour
4452,04,2023,NE,11.19,cents per kilowatt-hour
4453,04,2023,NE,0.0,cents per kilowatt-hour
4454,04,2023,NV,12.82,cents per kilowatt-hour
4455,04,2023,NV,11.74,cents per kilowatt-hour
4456,04,2023,NV,9.77,cents per kilowatt-hour
4458,04,2023,NV,17.59,cents per kilowatt-hour
4459,04,2023,NV,13.15,cents per kilowatt-hour
4460,04,2023,NH,23.96,cents per kilowatt-hour
4461,04,2023,NH,20.84,cents per kilowatt-hour
4462,04,2023,NH,15.49,cents per kilowatt-hour
4464,04,2023,NH,30.8,cents per kilowatt-hour
4465,04,2023,NH,0.0,cents per kilowatt-hour
4466,04,2023,NJ,14.61,cents per kilowatt-hour
4467,04,2023,NJ,13.62,cents per kilowatt-hour
4468,04,2023,NJ,10.61,cents per kilowatt-hour
4470,04,2023,NJ,17.37,cents per kilowatt-hour
4471,04,2023,NJ,12.48,cents per kilowatt-hour
4472,04,2023,NM,8.74,cents per kilowatt-hour
4473,04,2023,NM,9.98,cents per kilowatt-hour
4474,04,2023,NM,5.56,cents per kilowatt-hour
4476,04,2023,NM,13.43,cents per kilowatt-hour
4477,04,2023,NM,0.0,cents per kilowatt-hour
4478,04,2023,NY,16.11,cents per kilowatt-hour
4479,04,2023,NY,16.12,cents per kilowatt-hour
4480,09,2023,ENC,7.19,cents per kilowatt-hour
4481,09,2023,WNC,11.16,cents per kilowatt-hour
4482,09,2023,WNC,11.08,cents per kilowatt-hour
4483,09,2023,WNC,8.31,cents per kilowatt-hour
4485,09,2023,WNC,13.95,cents per kilowatt-hour
4486,09,2023,WNC,13.01,cents per kilowatt-hour
4487,09,2023,SAT,12.15,cents per kilowatt-hour
4488,09,2023,SAT,10.72,cents per kilowatt-hour
4489,09,2023,SAT,7.81,cents per kilowatt-hour
4491,09,2023,SAT,14.86,cents per kilowatt-hour
4492,09,2023,SAT,9.94,cents per kilowatt-hour
4493,09,2023,ESC,10.81,cents per kilowatt-hour
4494,09,2023,ESC,11.97,cents per kilowatt-hour
4495,09,2023,ESC,6.62,cents per kilowatt-hour
4497,09,2023,ESC,12.97,cents per kilowatt-hour
4498,09,2023,ESC,0.0,cents per kilowatt-hour
4499,09,2023,WSC,10.5,cents per kilowatt-hour
4500,09,2023,WSC,9.44,cents per kilowatt-hour
4501,09,2023,WSC,7.17,cents per kilowatt-hour
4503,09,2023,WSC,13.96,cents per kilowatt-hour
4504,09,2023,WSC,7.68,cents per kilowatt-hour
4505,09,2023,MTN,11.67,cents per kilowatt-hour
4506,09,2023,MTN,11.55,cents per kilowatt-hour
4507,09,2023,MTN,8.33,cents per kilowatt-hour
4509,09,2023,MTN,14.34,cents per kilowatt-hour
4510,09,2023,MTN,13.87,cents per kilowatt-hour
4511,09,2023,PACC,21.33,cents per kilowatt-hour
4512,09,2023,PACC,22.19,cents per kilowatt-hour
4513,09,2023,PACC,14.86,cents per kilowatt-hour
4515,09,2023,PACC,24.29,cents per kilowatt-hour
4516,09,2023,PACC,14.61,cents per kilowatt-hour
4517,09,2023,PACN,30.88,cents per kilowatt-hour
4518,09,2023,PACN,29.74,cents per kilowatt-hour
4519,09,2023,PACN,28.46,cents per kilowatt-hour
4521,09,2023,PACN,34.92,cents per kilowatt-hour
4522,09,2023,PACN,0.0,cents per kilowatt-hour
4523,09,2023,US,13.14,cents per kilowatt-hour
4524,09,2023,US,13.07,cents per kilowatt-hour
4525,09,2023,US,8.43,cents per kilowatt-hour
4527,01,2024,ME,21.7,cents per kilowatt-hour
4528,01,2024,ME,19.39,cents per kilowatt-hour
4529,01,2024,ME,14.76,cents per kilowatt-hour
4531,01,2024,WNC,9.94,cents per kilowatt-hour
4532,01,2024,WNC,9.66,cents per kilowatt-hour
4533,01,2024,WNC,7.59,cents per kilowatt-hour
4535,01,2024,WNC,11.81,cents per kilowatt-hour
4536,01,2024,WNC,9.16,cents per kilowatt-hour
4537,01,2024,SAT,12.07,cents per kilowatt-hour
4538,01,2024,SAT,11.27,cents per kilowatt-hour
4539,01,2024,SAT,7.98,cents per kilowatt-hour
4541,01,2024,SAT,13.95,cents per kilowatt-hour
4542,01,2024,SAT,10.05,cents per kilowatt-hour
4543,01,2024,ESC,11.11,cents per kilowatt-hour
4544,01,2024,ESC,12.2,cents per kilowatt-hour
4545,01,2024,ESC,6.96,cents per kilowatt-hour
4547,01,2024,ESC,12.95,cents per kilowatt-hour
4548,01,2024,ESC,0.0,cents per kilowatt-hour
4549,01,2024,WSC,9.63,cents per kilowatt-hour
4550,01,2024,WSC,8.95,cents per kilowatt-hour
4551,01,2024,WSC,6.33,cents per kilowatt-hour
4553,01,2024,WSC,13.11,cents per kilowatt-hour
4554,01,2024,WSC,8.37,cents per kilowatt-hour
4555,01,2024,MTN,10.77,cents per kilowatt-hour
4556,01,2024,MTN,10.46,cents per kilowatt-hour
4557,01,2024,MTN,7.78,cents per kilowatt-hour
4559,01,2024,MTN,13.33,cents per kilowatt-hour
4560,01,2024,MTN,10.72,cents per kilowatt-hour
4561,01,2024,PACC,18.75,cents per kilowatt-hour
4562,01,2024,PACC,19.05,cents per kilowatt-hour
4563,01,2024,PACC,12.54,cents per kilowatt-hour
4565,01,2024,PACC,21.11,cents per kilowatt-hour
4566,01,2024,PACC,16.01,cents per kilowatt-hour
4567,01,2024,PACN,32.39,cents per kilowatt-hour
4568,01,2024,PACN,31.12,cents per kilowatt-hour
4569,01,2024,PACN,31.97,cents per kilowatt-hour
4571,01,2024,PACN,34.01,cents per kilowatt-hour
4572,01,2024,PACN,0.0,cents per kilowatt-hour
4573,01,2024,US,12.71,cents per kilowatt-hour
4574,01,2024,US,12.59,cents per kilowatt-hour
4575,01,2024,US,8.1,cents per kilowatt-hour
4577,01,2024,US,15.47,cents per kilowatt-hour
4578,01,2024,US,12.64,cents per kilowatt-hour
4579,09,2023,US,16.27,cents per kilowatt-hour
4580,09,2023,US,14.45,cents per kilowatt-hour
4581,12,2023,SC,13.26,cents per kilowatt-hour
4582,12,2023,SC,0.0,cents per kilowatt-hour
4583,12,2023,SD,10.24,cents per kilowatt-hour
4584,12,2023,SD,9.99,cents per kilowatt-hour
4585,12,2023,SD,7.86,cents per kilowatt-hour
4587,12,2023,SD,11.8,cents per kilowatt-hour
4588,12,2023,SD,0.0,cents per kilowatt-hour
4589,12,2023,TN,10.59,cents per kilowatt-hour
4590,12,2023,TN,11.68,cents per kilowatt-hour
4591,12,2023,TN,6.0,cents per kilowatt-hour
4593,12,2023,TN,12.11,cents per kilowatt-hour
4594,12,2023,TN,0.0,cents per kilowatt-hour
4595,12,2023,TX,9.37,cents per kilowatt-hour
4596,12,2023,TX,8.51,cents per kilowatt-hour
4597,12,2023,TX,5.72,cents per kilowatt-hour
4599,12,2023,TX,14.64,cents per kilowatt-hour
4600,12,2023,TX,8.97,cents per kilowatt-hour
4601,12,2023,UT,8.53,cents per kilowatt-hour
4602,12,2023,UT,7.91,cents per kilowatt-hour
4603,12,2023,UT,6.4,cents per kilowatt-hour
4605,12,2023,UT,10.87,cents per kilowatt-hour
4606,12,2023,UT,12.08,cents per kilowatt-hour
4607,01,2024,ME,25.92,cents per kilowatt-hour
4608,01,2024,ME,0.0,cents per kilowatt-hour
4609,01,2024,MD,15.24,cents per kilowatt-hour
4610,01,2024,MD,13.07,cents per kilowatt-hour
4611,01,2024,MD,10.75,cents per kilowatt-hour
4613,01,2024,MD,17.5,cents per kilowatt-hour
4614,01,2024,MD,11.19,cents per kilowatt-hour
4615,01,2024,MA,23.89,cents per kilowatt-hour
4616,01,2024,MA,21.25,cents per kilowatt-hour
4617,01,2024,MA,18.65,cents per kilowatt-hour
4619,01,2024,MA,28.39,cents per kilowatt-hour
4620,01,2024,MA,9.83,cents per kilowatt-hour
4621,01,2024,MI,13.96,cents per kilowatt-hour
4622,01,2024,MI,13.68,cents per kilowatt-hour
4623,01,2024,MI,8.46,cents per kilowatt-hour
4625,01,2024,MI,18.34,cents per kilowatt-hour
4626,01,2024,MI,13.78,cents per kilowatt-hour
4627,01,2024,MN,11.85,cents per kilowatt-hour
4628,01,2024,MN,11.47,cents per kilowatt-hour
4629,01,2024,MN,9.14,cents per kilowatt-hour
4631,01,2024,MN,14.04,cents per kilowatt-hour
4632,01,2024,MN,11.31,cents per kilowatt-hour
4633,01,2024,MS,10.61,cents per kilowatt-hour
4634,01,2024,MS,11.13,cents per kilowatt-hour
4635,01,2024,MS,6.93,cents per kilowatt-hour
4637,01,2024,MS,12.72,cents per kilowatt-hour
4638,01,2024,MS,0.0,cents per kilowatt-hour
4639,01,2024,MO,9.82,cents per kilowatt-hour
4640,01,2024,MO,8.84,cents per kilowatt-hour
4641,01,2024,MO,7.5,cents per kilowatt-hour
4643,01,2024,MO,11.06,cents per kilowatt-hour
4644,01,2024,MO,7.7,cents per kilowatt-hour
4645,01,2024,MT,12.03,cents per kilowatt-hour
4646,01,2024,MT,11.59,cents per kilowatt-hour
4647,01,2024,MT,12.59,cents per kilowatt-hour
4649,01,2024,MT,11.98,cents per kilowatt-hour
4650,01,2024,MT,0.0,cents per kilowatt-hour
4651,01,2024,NE,8.8,cents per kilowatt-hour
4652,01,2024,NE,8.92,cents per kilowatt-hour
4653,01,2024,NE,7.51,cents per kilowatt-hour
4655,01,2024,NE,9.85,cents per kilowatt-hour
4656,01,2024,NE,0.0,cents per kilowatt-hour
4657,01,2024,NV,11.93,cents per kilowatt-hour
4658,01,2024,NV,11.18,cents per kilowatt-hour
4659,01,2024,NV,8.49,cents per kilowatt-hour
4661,01,2024,NV,16.38,cents per kilowatt-hour
4662,01,2024,NV,11.88,cents per kilowatt-hour
4663,01,2024,NH,22.03,cents per kilowatt-hour
4664,01,2024,NH,20.31,cents per kilowatt-hour
4665,01,2024,NH,17.26,cents per kilowatt-hour
4667,01,2024,NH,25.11,cents per kilowatt-hour
4668,01,2024,NH,0.0,cents per kilowatt-hour
4669,01,2024,NJ,14.98,cents per kilowatt-hour
4670,01,2024,NJ,13.21,cents per kilowatt-hour
4671,01,2024,NJ,11.21,cents per kilowatt-hour
4673,01,2024,NJ,17.97,cents per kilowatt-hour
4674,01,2024,NJ,11.59,cents per kilowatt-hour
4675,01,2024,NM,9.21,cents per kilowatt-hour
4676,01,2024,NM,10.54,cents per kilowatt-hour
4677,01,2024,NM,5.46,cents per kilowatt-hour
4679,01,2024,NM,13.76,cents per kilowatt-hour
4680,01,2024,NM,0.0,cents per kilowatt-hour
4681,01,2024,NY,18.93,cents per kilowatt-hour
4682,01,2024,NY,17.89,cents per kilowatt-hour
4683,01,2024,NY,9.02,cents per kilowatt-hour
4685,01,2024,NY,23.54,cents per kilowatt-hour
4686,01,2024,NY,14.11,cents per kilowatt-hour
4687,01,2024,NC,11.25,cents per kilowatt-hour
4688,01,2024,NC,10.26,cents per kilowatt-hour
4689,01,2024,NC,7.5,cents per kilowatt-hour
4691,01,2024,NC,13.05,cents per kilowatt-hour
4692,01,2024,NC,8.97,cents per kilowatt-hour
4693,01,2024,ND,8.0,cents per kilowatt-hour
4694,01,2024,ND,7.75,cents per kilowatt-hour
4695,01,2024,ND,7.16,cents per kilowatt-hour
4697,01,2024,ND,9.88,cents per kilowatt-hour
4698,01,2024,ND,0.0,cents per kilowatt-hour
4699,01,2024,OH,11.58,cents per kilowatt-hour
4700,01,2024,OH,10.55,cents per kilowatt-hour
4701,01,2024,OH,7.31,cents per kilowatt-hour
4703,01,2024,OH,15.69,cents per kilowatt-hour
4704,01,2024,OH,6.59,cents per kilowatt-hour
4705,01,2024,OK,8.99,cents per kilowatt-hour
4706,01,2024,OK,9.24,cents per kilowatt-hour
4707,01,2024,OK,6.5,cents per kilowatt-hour
4709,01,2024,OK,10.62,cents per kilowatt-hour
4710,01,2024,OK,0.0,cents per kilowatt-hour
4711,01,2024,OR,11.42,cents per kilowatt-hour
4712,01,2024,OR,11.16,cents per kilowatt-hour
4713,01,2024,OR,7.66,cents per kilowatt-hour
4715,01,2024,OR,13.84,cents per kilowatt-hour
4716,01,2024,OR,12.19,cents per kilowatt-hour
4717,01,2024,PA,12.75,cents per kilowatt-hour
4719,09,2023,ENC,15.99,cents per kilowatt-hour
4720,01,2023,AL,11.4,cents per kilowatt-hour
4721,01,2023,AL,13.27,cents per kilowatt-hour
4722,01,2023,AL,6.81,cents per kilowatt-hour
4724,01,2023,AL,14.41,cents per kilowatt-hour
4725,01,2023,AL,0.0,cents per kilowatt-hour
4726,07,2023,AL,11.95,cents per kilowatt-hour
4727,07,2023,AL,13.19,cents per kilowatt-hour
4728,07,2023,AL,7.61,cents per kilowatt-hour
4730,07,2023,AL,14.48,cents per kilowatt-hour
4731,07,2023,AL,0.0,cents per kilowatt-hour
4732,07,2023,AK,20.92,cents per kilowatt-hour
4733,07,2023,AK,20.79,cents per kilowatt-hour
4734,07,2023,AK,16.46,cents per kilowatt-hour
4736,07,2023,AK,24.96,cents per kilowatt-hour
4737,07,2023,AK,0.0,cents per kilowatt-hour
4738,07,2023,AZ,13.01,cents per kilowatt-hour
4739,07,2023,AZ,12.76,cents per kilowatt-hour
4740,07,2023,AZ,8.75,cents per kilowatt-hour
4742,07,2023,AZ,14.13,cents per kilowatt-hour
4743,07,2023,AZ,11.25,cents per kilowatt-hour
4744,07,2023,AR,10.3,cents per kilowatt-hour
4745,07,2023,AR,10.5,cents per kilowatt-hour
4746,07,2023,AR,7.47,cents per kilowatt-hour
4748,07,2023,AR,12.53,cents per kilowatt-hour
4749,07,2023,AR,16.13,cents per kilowatt-hour
4750,07,2023,CA,26.53,cents per kilowatt-hour
4751,07,2023,CA,26.54,cents per kilowatt-hour
4752,07,2023,CA,20.66,cents per kilowatt-hour
4754,07,2023,CA,29.46,cents per kilowatt-hour
4755,07,2023,CA,13.2,cents per kilowatt-hour
4756,07,2023,CO,12.16,cents per kilowatt-hour
4757,07,2023,CO,12.24,cents per kilowatt-hour
4758,07,2023,CO,8.88,cents per kilowatt-hour
4760,07,2023,CO,14.14,cents per kilowatt-hour
4761,07,2023,CO,14.15,cents per kilowatt-hour
4762,07,2023,CT,22.28,cents per kilowatt-hour
4763,07,2023,CT,18.2,cents per kilowatt-hour
4764,07,2023,CT,15.66,cents per kilowatt-hour
4766,07,2023,CT,26.63,cents per kilowatt-hour
4767,07,2023,CT,22.48,cents per kilowatt-hour
4768,07,2023,DE,12.52,cents per kilowatt-hour
4769,07,2023,DE,11.33,cents per kilowatt-hour
4770,07,2023,DE,7.98,cents per kilowatt-hour
4772,07,2023,DE,15.09,cents per kilowatt-hour
4773,07,2023,DE,0.0,cents per kilowatt-hour
4774,07,2023,DC,16.68,cents per kilowatt-hour
4775,07,2023,DC,17.17,cents per kilowatt-hour
4776,07,2023,DC,10.94,cents per kilowatt-hour
4778,07,2023,DC,16.61,cents per kilowatt-hour
4779,07,2023,DC,9.19,cents per kilowatt-hour
4780,07,2023,FL,13.36,cents per kilowatt-hour
4781,07,2023,FL,11.56,cents per kilowatt-hour
4782,07,2023,FL,9.26,cents per kilowatt-hour
4784,07,2023,FL,14.94,cents per kilowatt-hour
4785,07,2023,FL,11.16,cents per kilowatt-hour
4786,07,2023,GA,11.99,cents per kilowatt-hour
4787,07,2023,GA,10.99,cents per kilowatt-hour
4788,07,2023,GA,8.17,cents per kilowatt-hour
4790,07,2023,GA,14.33,cents per kilowatt-hour
4791,07,2023,GA,8.39,cents per kilowatt-hour
4792,07,2023,HI,35.15,cents per kilowatt-hour
4793,07,2023,HI,35.47,cents per kilowatt-hour
4794,07,2023,HI,31.37,cents per kilowatt-hour
4796,07,2023,HI,39.7,cents per kilowatt-hour
4797,07,2023,HI,0.0,cents per kilowatt-hour
4798,07,2023,ID,9.57,cents per kilowatt-hour
4799,07,2023,ID,9.27,cents per kilowatt-hour
4800,07,2023,ID,8.19,cents per kilowatt-hour
4802,07,2023,ID,11.76,cents per kilowatt-hour
4803,07,2023,ID,0.0,cents per kilowatt-hour
4804,07,2023,IL,11.69,cents per kilowatt-hour
4805,07,2023,IL,11.25,cents per kilowatt-hour
4806,07,2023,IL,8.07,cents per kilowatt-hour
4808,07,2023,IL,14.81,cents per kilowatt-hour
4809,07,2023,IL,6.78,cents per kilowatt-hour
4810,07,2023,IN,11.14,cents per kilowatt-hour
4811,07,2023,IN,11.9,cents per kilowatt-hour
4812,07,2023,IN,7.82,cents per kilowatt-hour
4814,07,2023,IN,14.47,cents per kilowatt-hour
4815,07,2023,IN,10.62,cents per kilowatt-hour
4816,07,2023,IA,11.3,cents per kilowatt-hour
4817,07,2023,IA,11.93,cents per kilowatt-hour
4818,07,2023,IA,8.64,cents per kilowatt-hour
4820,07,2023,IA,15.17,cents per kilowatt-hour
4821,07,2023,IA,0.0,cents per kilowatt-hour
4822,07,2023,KS,11.18,cents per kilowatt-hour
4823,07,2023,KS,11.1,cents per kilowatt-hour
4824,07,2023,KS,7.57,cents per kilowatt-hour
4826,07,2023,KS,13.48,cents per kilowatt-hour
4827,07,2023,KS,0.0,cents per kilowatt-hour
4828,07,2023,KY,10.07,cents per kilowatt-hour
4829,07,2023,KY,11.11,cents per kilowatt-hour
4830,07,2023,KY,6.54,cents per kilowatt-hour
4832,07,2023,KY,12.51,cents per kilowatt-hour
4833,07,2023,KY,0.0,cents per kilowatt-hour
4834,07,2023,LA,8.8,cents per kilowatt-hour
4835,07,2023,LA,9.77,cents per kilowatt-hour
